 , date, time, times, wifi_ssid_name, stutus_result   , play youtube, local host      , bytes transmitted, average cpu load, (Mb)          , (MB/s)          
  ,2021/5/12, 11:20:49 ,417,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740,46.39403148,952.5038315,113.5473051
  ,2021/5/12, 11:22:15 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,50.61703028,910.1000804,108.492384
  ,2021/5/12, 11:23:27 ,418,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740,51.58314714,951.8345903,113.4675253
  ,2021/5/12, 11:24:56 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250,59.60109122,913.2686031,108.8701013
  ,2021/5/12, 11:26:03 ,419,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,44.63908522,923.691265,110.1125795
  ,2021/5/12, 11:27:27 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,44.15980043,940.351038,112.0985792
  ,2021/5/12, 11:28:37 ,420,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740,47.34655866,949.620556,113.2035918
  ,2021/5/12, 11:30:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880,45.76003127,960.2492418,114.4706299
  ,2021/5/12, 11:31:12 ,421,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600,47.82801617,939.5790463,112.0065506
  ,2021/5/12, 11:32:40 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,45.70350339,904.465211,107.8206552
  ,2021/5/12, 11:33:49 ,422,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,111361900,55.6880261,888.2030429,105.8820537
  ,2021/5/12, 11:35:07 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,54.0782486,943.1726242,112.4349385
  ,2021/5/12, 11:36:19 ,423,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040,51.70095971,898.6586851,107.1284634
  ,2021/5/12, 11:37:36 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810,46.36330987,954.0974284,113.7372766
  ,2021/5/12, 11:38:41 ,424,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600,52.25575845,942.3010538,112.3310392
  ,2021/5/12, 11:40:01 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530,43.46640335,936.721589,111.6659151
  ,2021/5/12, 11:41:07 ,425,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830,60.18171539,884.2240464,105.4077204
  ,2021/5/12, 11:42:27 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,46.65807547,940.7908604,112.1510101
  ,2021/5/12, 11:43:31 ,426,CBN_CH8679G_Nelson-24G ,Scanning ,IGNORE ,10.118.252.82 ,113982180,45.46195504,908.4189531,108.291978
  ,2021/5/12, 11:44:45 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,47.98609175,946.863587,112.8749355
  ,2021/5/12, 11:45:54 ,427,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,45.14317548,904.8595001,107.8676582
  ,2021/5/12, 11:47:15 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,56.1319471,883.1202223,105.2761343
  ,2021/5/12, 11:49:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,42.51220634,921.3489615,109.8333551
  ,2021/5/12, 11:50:46 ,429,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,96950360,87.15252198,771.4417372,91.96302142
  ,2021/5/12, 11:52:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,44.43092559,953.6864218,113.6882808
  ,2021/5/12, 11:53:21 ,430,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830,42.20290439,884.668161,105.460663
  ,2021/5/12, 11:54:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,100225710,84.26066718,801.0816265,95.49637157
  ,2021/5/12, 11:56:06 ,431,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104811200,58.03328367,834.3147481,99.45806839
  ,2021/5/12, 11:57:41 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970,41.85318035,891.7733187,106.3076638
  ,2021/5/12, 11:59:05 ,432,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106776410,43.37037277,853.2957929,101.7207853
  ,2021/5/12, 12:00:37 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,105466270,47.49148285,841.2727145,100.2875226
  ,2021/5/12, 12:02:02 ,433,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,96950360,61.98456417,774.7474686,92.35709531
  ,2021/5/12, 12:03:43 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,43.79242228,908.5078579,108.3025763
  ,2021/5/12, 12:05:04 ,434,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108086550,43.59949195,863.1629384,102.8970407
  ,2021/5/12, 12:06:34 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,104811200,43.79159815,838.3586784,99.94014244
  ,2021/5/12, 12:07:57 ,435,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,100225710,82.33628239,800.3562129,95.40989552
  ,2021/5/12, 12:09:31 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102190920,39.51318534,817.3295704,97.43327742
  ,2021/5/12, 12:10:53 ,436,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,98915570,51.30862264,784.9314071,93.57111539
  ,2021/5/12, 12:12:33 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,85814170,76.74406456,683.1624581,81.43931128
  ,2021/5/12, 12:13:57 ,437,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830,44.37417808,882.5648349,105.2099269
  ,2021/5/12, 12:15:32 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,44.68331246,905.1856077,107.9065332
  ,2021/5/12, 12:16:56 ,438,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620,42.90981132,869.0169739,103.5948961
  ,2021/5/12, 12:18:34 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,96295290,85.00878102,765.8484508,91.29624973
  ,2021/5/12, 12:19:55 ,439,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,109396690,43.33343187,873.5619005,104.1366935
  ,2021/5/12, 12:21:27 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,42.53500841,883.8701693,105.3655349
  ,2021/5/12, 12:22:49 ,440,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,82538820,71.56416132,658.0875964,78.45015483
  ,2021/5/12, 12:24:24 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620,42.28509191,866.957531,103.3493913
  ,2021/5/12, 12:25:49 ,441,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,109396690,43.03166454,871.3067275,103.867856
  ,2021/5/12, 12:27:27 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,93675010,77.86427099,745.4581824,88.86554031
  ,2021/5/12, 12:28:50 ,442,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,77953330,73.54200839,619.8573705,73.89275676
  ,2021/5/12, 12:30:25 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,43.06358974,906.5098962,108.0644007
  ,2021/5/12, 12:31:48 ,443,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,103501060,85.17166656,825.9476988,98.46063838
  ,2021/5/12, 12:33:22 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,84.04947357,881.7580732,105.1137535
  ,2021/5/12, 12:34:36 ,444,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180,44.45811963,909.6442196,108.4380412
  ,2021/5/12, 12:35:54 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,115947390,61.14395489,927.2046396,110.5314064
  ,2021/5/12, 12:37:01 ,445,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,110706830,48.57899342,885.0155085,105.50207
  ,2021/5/12, 12:38:31 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110051760,56.22556527,880.3112375,104.9412772
  ,2021/5/12, 12:39:42 ,446,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,48.49966359,927.4400362,110.5594678
  ,2021/5/12, 12:41:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102845990,60.07963718,822.5318073,98.05343239
  ,2021/5/12, 12:42:27 ,447,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,82538820,72.86053713,655.4861937,78.14004346
  ,2021/5/12, 12:43:58 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530,46.31422986,937.8811298,111.8041432
  ,2021/5/12, 12:45:14 ,448,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,85814170,78.73646724,685.6221485,81.73252922
  ,2021/5/12, 12:46:42 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,96950360,87.54757675,774.1985701,92.29166151
  ,2021/5/12, 12:48:01 ,449,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,89744590,71.63056764,717.7672801,85.56452753
  ,2021/5/12, 12:49:14 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,102190920,80.49977259,815.4445692,97.20856777
  ,2021/5/12, 12:50:20 ,450,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,47.02609534,902.0767133,107.5359241
  ,2021/5/12, 12:51:47 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,46.59530344,946.7198351,112.8577989
  ,2021/5/12, 12:53:06 ,451,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,99570640,89.02245838,792.6044636,94.485815
  ,2021/5/12, 12:54:36 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102190920,69.93364938,814.5405394,97.10079901
  ,2021/5/12, 12:55:50 ,452,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,105466270,68.53641331,840.2474126,100.1652971
  ,2021/5/12, 12:57:20 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,97605430,85.89763737,780.7207748,93.06916891
  ,2021/5/12, 12:58:36 ,453,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,47.02577089,905.1713868,107.9048379
  ,2021/5/12, 13:00:06 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,46.82310282,920.1145625,109.6862033
  ,2021/5/12, 13:01:16 ,454,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,85159100,68.66956405,676.4289585,80.63661557
  ,2021/5/12, 13:02:41 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,48.04133695,908.2606076,108.2731018
  ,2021/5/12, 13:03:58 ,455,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600,48.35686972,938.9301886,111.9292007
  ,2021/5/12, 13:05:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102190920,59.5758681,815.6872376,97.23749609
  ,2021/5/12, 13:06:50 ,456,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,108741620,53.46271633,868.9743399,103.5898137
  ,2021/5/12, 13:08:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,46.99632453,910.4380497,108.5326731
  ,2021/5/12, 13:09:37 ,457,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,107431480,42.41554342,858.4612222,102.3365524
  ,2021/5/12, 13:11:09 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,105466270,40.73654122,840.3234304,100.1743591
  ,2021/5/12, 13:12:28 ,458,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,96295290,42.11361128,764.1710519,91.09628819
  ,2021/5/12, 13:13:47 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,87779380,75.48713596,698.6502611,83.28560128
  ,2021/5/12, 13:15:08 ,459,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,109396690,43.60391641,870.4210006,103.7622691
  ,2021/5/12, 13:20:50 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,IGNORE ,10.118.252.82 ,119222740,42.93760347,950.9404149,113.3609313
  ,2021/5/12, 13:22:11 ,460,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,100225710,77.16168928,798.1366867,95.14530738
  ,2021/5/12, 13:23:44 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,106776410,41.0474362,854.1190321,101.818923
  ,2021/5/12, 13:24:36 ,461,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620,89.67442532,865.6282472,103.1909284
  ,2021/5/12, 13:26:13 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110051760,45.20347712,879.4386741,104.8372595
  ,2021/5/12, 13:27:29 ,462,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040,44.70854758,900.7522389,107.3780345
  ,2021/5/12, 13:28:47 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,83848960,81.61221637,669.7347765,79.8386069
  ,2021/5/12, 13:30:04 ,463,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620,43.88379404,867.3292996,103.3937096
  ,2021/5/12, 13:31:33 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102190920,56.45815383,816.5947883,97.34568457
  ,2021/5/12, 13:32:26 ,464,CBN_CH8679G_Nelson-24G ,Successed ,IGNORE ,10.118.252.82 ,120532880,50.98927104,962.0713553,114.6878428
  ,2021/5/12, 13:33:51 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,101535850,88.18913624,808.3066504,96.35766154
  ,2021/5/12, 13:35:14 ,465,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,91709800,70.00621538,727.435637,86.71708548
  ,2021/5/12, 13:36:41 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,79918540,77.80235015,636.4816288,75.87452278
  ,2021/5/12, 13:38:05 ,466,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,97605430,55.91272992,777.70928,92.71017074
  ,2021/5/12, 13:39:43 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,44.73497659,902.153972,107.5451341
  ,2021/5/12, 13:41:08 ,467,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,104811200,42.85182259,836.704799,99.74298466
  ,2021/5/12, 13:42:44 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,105466270,42.25849197,841.4231346,100.3054541
  ,2021/5/12, 13:44:01 ,468,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,44.25560594,896.088331,106.8220533
  ,2021/5/12, 13:49:44 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,IGNORE ,10.118.252.82 ,119222740,44.94978467,953.6857398,113.6881995
  ,2021/5/12, 13:50:52 ,469,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,44.64429897,902.4952672,107.5858196
  ,2021/5/12, 13:52:24 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250,48.47734644,914.7780694,109.0500437
  ,2021/5/12, 13:53:43 ,470,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110051760,44.80829803,876.5659543,104.4948047
  ,2021/5/12, 13:55:11 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970,48.99688653,894.8115605,106.6698504
  ,2021/5/12, 13:56:22 ,471,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320,51.21383708,921.2118375,109.8170087
  ,2021/5/12, 13:57:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,47.35405429,953.1365429,113.6227301
  ,2021/5/12, 13:59:01 ,472,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,46.80540295,931.2169218,111.0097077
  ,2021/5/12, 14:00:26 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250,58.40677658,913.2068104,108.8627351
  ,2021/5/12, 14:01:37 ,473,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,55.21404956,903.0057646,107.6466757
  ,2021/5/12, 14:03:01 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,52.10562602,884.149755,105.3988642
  ,2021/5/12, 14:04:12 ,474,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040,52.18198898,901.008553,107.4085895
  ,2021/5/12, 14:05:35 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,45.1520927,919.3525248,109.5953613
  ,2021/5/12, 14:06:40 ,475,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600,44.52312693,941.787403,112.2698072
  ,2021/5/12, 14:08:06 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810,48.13617455,956.0871814,113.9744736
  ,2021/5/12, 14:09:14 ,476,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,105466270,75.97482758,840.670174,100.2156942
  ,2021/5/12, 14:10:37 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,46.41260502,941.9443547,112.2885173
  ,2021/5/12, 14:11:40 ,477,CBN_CH8679G_Nelson-24G ,Scanning ,IGNORE ,10.118.252.82 ,115292320,44.88200337,919.0795045,109.5628148
  ,2021/5/12, 14:12:50 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,115947390,50.08917922,925.8617423,110.3713205
  ,2021/5/12, 14:13:59 ,478,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,45.6994332,930.6244176,110.9390757
  ,2021/5/12, 14:15:27 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250,55.39102629,916.2962443,109.2310243
  ,2021/5/12, 14:16:37 ,479,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,120532880,46.27908221,960.6951659,114.5237882
  ,2021/5/12, 14:17:57 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970,44.46195855,894.4846874,106.6308841
  ,2021/5/12, 14:19:06 ,480,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,43.80106371,923.7436812,110.118828
  ,2021/5/12, 14:20:31 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,45.22527272,900.85859,107.3907125
  ,2021/5/12, 14:21:48 ,481,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,118567670,45.90577327,947.3014201,112.9271293
  ,2021/5/12, 14:23:16 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880,44.0799041,960.3103466,114.4779142
  ,2021/5/12, 14:24:33 ,482,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620,46.68010519,869.8356964,103.6924954
  ,2021/5/12, 14:26:07 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620,87.0015772,865.4810287,103.1733786
  ,2021/5/12, 14:27:23 ,483,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106121340,51.39188482,841.3322815,100.2946236
  ,2021/5/12, 14:28:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108086550,74.40659585,863.0914546,102.8885191
  ,2021/5/12, 14:30:05 ,484,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104156130,87.92568158,828.846237,98.80617106
  ,2021/5/12, 14:31:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108086550,65.99058401,863.2603232,102.9086498
  ,2021/5/12, 14:32:56 ,485,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,91054730,87.01021155,728.3103862,86.82136372
  ,2021/5/12, 14:34:10 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,113327110,45.76743757,902.9798186,107.6435827
  ,2021/5/12, 14:35:25 ,486,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,43.15707643,906.521566,108.0657918
  ,2021/5/12, 14:36:59 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,47.30349277,940.5084056,112.1173388
  ,2021/5/12, 14:38:12 ,487,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,44.62026292,932.7162747,111.1884445
  ,2021/5/12, 14:39:29 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,110706830,85.36704335,885.288013,105.5345551
  ,2021/5/12, 14:40:46 ,488,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,87.65639115,922.2999184,109.946718
  ,2021/5/12, 14:42:11 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,106776410,84.36735937,850.869112,101.4315023
  ,2021/5/12, 14:43:29 ,489,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620,53.44379241,866.7071173,103.3195397
  ,2021/5/12, 14:45:02 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,43.85489547,920.5233248,109.7349316
  ,2021/5/12, 14:46:14 ,490,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,105466270,57.93998655,840.5980869,100.2071007
  ,2021/5/12, 14:47:43 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620,41.37686401,869.0281505,103.5962284
  ,2021/5/12, 14:48:56 ,491,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,43.56857391,892.3610527,106.3777271
  ,2021/5/12, 14:50:20 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040,42.31321208,897.9980453,107.049709
  ,2021/5/12, 14:51:27 ,492,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,47.69282396,902.2428038,107.5557236
  ,2021/5/12, 14:53:00 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,47.392958,950.34651,113.2901323
  ,2021/5/12, 14:54:16 ,493,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040,41.67179432,898.2333735,107.0777623
  ,2021/5/12, 14:55:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,42.30007806,929.2143062,110.7709773
  ,2021/5/12, 14:56:53 ,494,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,82.30490206,904.1368275,107.7815089
  ,2021/5/12, 14:58:19 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,43.84024356,909.1092852,108.374272
  ,2021/5/12, 14:59:30 ,495,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,48.40951576,925.8967767,110.3754969
  ,2021/5/12, 15:00:51 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,109396690,91.57144037,871.0654378,103.839092
  ,2021/5/12, 15:02:02 ,496,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320,45.92250293,922.2306004,109.9384547
  ,2021/5/12, 15:03:14 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,113982180,47.72873335,908.2985709,108.2776273
  ,2021/5/12, 15:04:22 ,497,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108086550,59.84282308,860.5677601,102.5876713
  ,2021/5/12, 15:05:45 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,44.64171781,939.9107335,112.0460908
  ,2021/5/12, 15:06:49 ,498,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,120532880,52.29712713,959.7654666,114.4129594
  ,2021/5/12, 15:08:04 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,110706830,50.25820884,881.2177759,105.049345
  ,2021/5/12, 15:09:10 ,499,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,118567670,46.91022841,946.8976161,112.8789921
  ,2021/5/12, 15:10:29 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,48.69901466,931.9429084,111.096252
  ,2021/5/12, 15:11:33 ,500,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119877810,87.65491264,956.8226773,114.0621516
  ,2021/5/12, 15:12:58 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880,47.62243121,960.1334378,114.456825
  ,2021/5/12, 15:14:10 ,501,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,95640220,89.91635601,763.9887925,91.07456117
  ,2021/5/12, 15:15:35 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250,46.75791591,913.4835332,108.895723
  ,2021/5/12, 15:16:44 ,502,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119877810,47.42383906,954.1619301,113.7449658
